question,faithfulness_score,faithfulness_reason,answer_relevancy_score,answer_relevancy_reason,contextual_recall_score,contextual_recall_reason,contextual_precision_score,contextual_precision_reason,answer,ground_truth,contexts
que tan alta es la moto,0.0,"Error: 1 validation error for FaithfulnessVerdict
verdict
  Field required [type=missing, input_value={'verdit': 'idk'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing",0.0,"The score is 0.00 because it doesn't provide the exact height of the Bajaj Boxer CT100 KS, which was the requested information.",0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,0.7100000000000001,"The contextual precision score is 0.71 because only 3 out of the first 6 nodes provide information directly related to the height of the motorcycle (nodes ranked 3, 4, and 6), while the remaining 3 nodes discuss topics unrelated to the height (nodes ranked 1, 2, and 5). The top 2 irrelevant nodes are discussing the model, location of VIN and engine number, safety guidelines, and maintenance advice respectively.","¡Hola!

La altura exacta de la Bajaj Boxer CT100 KS no está especificada en los documentos que tengo a la mano. Te recomiendo consultar el manual del propietario o un taller especializado para obtener ese dato preciso.",Altura total: 1.072 mm.,"Identificación de
la Motocicleta su motocicleta BAJAJ CT-100 ES particular de otros del mismo modelo y el tipo.
El número de VIN se ubica en la parte frontal derecha El número de Motor se ubica en la parte inferior del motor
del chasis, justo en frente del tanque de combustible del lado izquierdo, justo debajo de la palanca de cambios.
. 13 .

Tablas:

Identificación de Los números de Motor y de VIN (Chasis) se utilizan para registrar e identificar la motocicleta
la Motocicleta su motocicleta BA..."
cual es la altura del asiento con respecto al piso,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,1.0,"The score is 1.00 because it accurately answered the question about the seat height with respect to the floor, despite some minor differences in phrasing.",0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,1.0,The contextual precision score is 1.00 because all relevant nodes (ranked first) are ranked higher than irrelevant nodes in the retrieval contexts.,"¡Hola!

Según la información que tengo, la altura del asiento de la Bajaj Boxer CT100 KS con respecto al piso es de **784 mm**.",Altura del asiento: 784 mm.,"banda elástica para evitar que se caiga. Trasera Sólo 28 psi
• Puede ser utilizado para guardar un Trasera con Pasajero 32 psi
kit de primeros auxilios.
Recuerde verificar el indicador de desgaste
de las llantas, este le informa si la llanta es
apta o no para la conducción.
. 21 .

banda elástica para evitar que se caiga. Trasera Sólo 28 psi
• Puede ser utilizado para guardar un Trasera con Pasajero 32 psi
kit de primeros auxilios.
de las llantas, este le informa si la llanta es
apta o no para l..."
cual es la presión de las llantas,0.5,"The score is 0.50 because the actual output provides tire pressure specifications for a single or double rear wheel of Bajaj Boxer CT100 KS, which was not mentioned in the retrieval context.",1.0,"The score is 1.00 because it accurately answered the question about tire pressure, but the response could have been more detailed or included additional context about tire safety and maintenance.",0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,1.0,"The contextual precision score is 1.00 because all relevant nodes (rank 1) are ranked higher than irrelevant nodes (ranks 2 and 3). The node that directly answers the question about tire pressure is clearly prioritized, pushing down unrelated details like design, utilization, technology, and the check procedure.","¡Hola! Con gusto te ayudo con la presión de las llantas de tu Bajaj Boxer CT100 KS.

Según la información que tengo, la presión recomendada es:

*   **Trasera (Solo):** 28 psi
*   **Trasera (Con pasajero):** 32 psi

Recuerda revisar tus llantas regularmente y mantener la presión correcta para un manejo seguro y un buen rendimiento de la motocicleta. Además, no olvides verificar el indicador de desgaste de las llantas para asegurarte de que son aptas para la conducción.",Delantera: 25 PSI. Trasera sin pasajero: 28 PSI. Trasera con pasajero: 32 PSI.,"banda elástica para evitar que se caiga. Trasera Sólo 28 psi
• Puede ser utilizado para guardar un Trasera con Pasajero 32 psi
kit de primeros auxilios.
Recuerde verificar el indicador de desgaste
de las llantas, este le informa si la llanta es
apta o no para la conducción.
. 21 .

banda elástica para evitar que se caiga. Trasera Sólo 28 psi
• Puede ser utilizado para guardar un Trasera con Pasajero 32 psi
kit de primeros auxilios.
de las llantas, este le informa si la llanta es
apta o no para l..."
que tipos de frenos tiene la moto,1.0,The score is 1.00 because there are no contradictions found between the actual output and the retrieval context.,1.0,The score is 1.00 because the response directly answered the question about the types of brakes a motorcycle has.,1.0,"The score is 1.00 because the expected output 'Frenos de tambor adelante y atrás, ambos de 110 mm.' is directly addressed in the retrieval context by the sentence 'Aplique ambos frenos (delantero y trasero)...', with no unsupportive reasons found.",0,"The contextual precision score is 0.00 because all retrieval context nodes (1-8) do not provide information about the types of brakes on a motorcycle, which are relevant to the input 'que tipos de frenos tiene la moto'.","¡Hola!

Según la información disponible, la Bajaj Boxer CT100 KS cuenta con frenos tanto delantero como trasero. Para una frenada segura, se recomienda aplicar ambos frenos simultáneamente hasta detenerte por completo, evitando bloquearlos para no patinar.","Frenos de tambor adelante y atrás, ambos de 110 mm.","• Salga temprano para llegar a su destino pastillas de freno.
de manera segura. • Revise la tensión de la cadena de 20 a 30 mm y
• Lleve siempre los documentos de la motocicleta que esté bien lubricada.
vigentes y una licencia válida de conducción. • Funcionamiento de todas las luces y bocina.
• Evite manejar sobre arena suelta o piedras, • Movimiento suave de la dirección sin restricciones.
donde el vehículo podría patinar. • Juego libre en la palanca de embrague de 2 a 3 mm.
• Sujete adecuadam..."
como hago el despegue o asentamiento del motor,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,1.0,"The score is 1.00 because it correctly answered the question about how to start or settle a motor, despite slight differences in phrasing.",0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,"¡Hola!

El ""despegue"" o asentamiento del motor es crucial para la vida útil de tu Bajaj Boxer CT100 KS. Aunque no tengo información específica sobre el proceso de asentamiento en los documentos proporcionados, te recomiendo seguir estas pautas generales para motores nuevos:

1.  **Evita aceleraciones bruscas:** Durante los primeros kilómetros, no aceleres a fondo.
2.  **Varía la velocidad:** No mantengas una velocidad constante por mucho tiempo. Alterna entre diferentes rangos de velocidad.
3.  **No sobrecargues la moto:** Evita llevar pasajeros o cargas pesadas durante el período de asentamiento.
4.  **Mantenimiento:** Realiza los servicios de mantenimiento según lo recomendado en el manual del propietario. Esto incluye el cambio de aceite.

Recuerda que estas son recomendaciones generales. Lo ideal es que consultes el manual del propietario de tu Bajaj Boxer CT100 KS para obtener las instrucciones precisas del fabricante sobre el proceso de asentamiento del motor.",Evitar acelerones y frenadas bruscas durante los primeros 2.000 km. Seguir los límites de velocidad por marcha.,"FILTRO DE ACEITE (PAPEL):
inmediatamente después de haber encendido el
motor. Deje el motor en ralentí por 1 minuto para
• Se localiza en la cubierta del embrague. permitir que el motor se lubrique internamente.
• Se debe reemplazar periódicamente acudiendo
a un centro de servicio autorizado según el
cuadro de mantenimiento.
. 23 .

Tanque de Combustible
Grifo de combustible
El grifo de combustible se encarga de controlar el flujo de combustible
desde el tanque hasta el carburador, este tiene 3 ..."
cuanto tiempo dura la garantía de la moto,1.0,The score is 1.00 because there are no contradictions found between the actual output and the retrieval context.,0.75,"The score is 0.75 because although the response correctly answered the question about the warranty duration, it included an irrelevant statement about preventive maintenance, which is not related to the warranty duration of a motorcycle.",0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,1.0,The contextual precision score is 1.00 because all relevant nodes (the one mentioning the warranty details) are ranked higher than irrelevant nodes (sections unrelated to the question about the duration of the warranty).,"¡Hola! La garantía original de tu Bajaj Boxer CT100 KS es de 20.000 Km o 12 meses, lo que ocurra primero. Recuerda que esta garantía cubre defectos de manufactura o ensamble. Para mantenerla vigente, es importante realizar los mantenimientos preventivos en los Centros de Servicio UMA. ¡Así garantizas la calidad y seguridad de tu moto!","12 meses o 20.000 kilómetros, lo que ocurra primero.","servicio y derechos relacionados con la garantía.
Además los Centros de Servicio UMA le garantizan calidad en
Recordamos que el período de la garantía original de la el servicio, historial de su motocicleta consolidado, técnicos
motocicleta es de 20.000 Km o 12 meses, lo primero que ocurra; entrenados en las tecnologías BAJAJ, respaldo de
además se aclara que la garantía es el derecho que tiene ante BAJAJ en todo momento.
cualquier defecto de manufactura o ensamble de su producto.
.. 4411 ..

Ce..."
cuanto es la emisión de gases de la moto,1.0,The faithfulness score is 1.00 because there are no identified contradictions between the actual output and the retrieval context.,0.8,"The score is 0.80 because it didn't explicitly address the question 'cuanto es la emisión de gases de la moto'. The output mentioned taking the motorcycle for inspection, which is not directly related to the emission of gases from the motorcycle.",0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,1.0,"The contextual precision score is 1.00 because all relevant nodes (rank 1 and 2) are ranked higher than irrelevant nodes (ranks 3, 4, and 5). The first two retrieval contexts provide information directly related to the emissions from a moto, while the remaining nodes do not have a direct relation.","¡Hola! Los niveles máximos permitidos de emisión de gases para tu Bajaj Boxer CT100 KS son:

*   **Monóxido de Carbono (CO):** 4.5%
*   **Hidrocarburos (HC):** 2000 partes por millón (ppm)

Recuerda que estos niveles están regulados por la Resolución 910 del 2008 en Colombia. Si los valores de tu moto están por encima de estos límites, te recomiendo que la lleves a un Centro de Servicio Bajaj (C.S.B.) para una inspección. ¡El mantenimiento periódico es clave para mantener los niveles de emisión dentro de lo permitido!","la moto cumple con la Ley 1972 de Julio de 2019, que regula los niveles de emisión de gases contaminantes en Colombia. Los niveles máximos permitidos para gases contaminantes en Colombia son: Monóxido de Carbono (CO): máximo 4.5%. Hidrocarburos (HC): máximo 2000 ppm.","EMISIÓN DE GASES:
Ley 1972 de Julio de 2019 expedida Todas las motocicleta BAJAJ cuentan con Los CDA o Centros de Diagnostico
por el Ministerio de Ambiente, Vivienda y Automotriz son las encargados de realizar
Desarrollo Territorial, es la norma en cual en la ley 1972, donde cumplimos las inspecciones técnico mecánicas para
medir los niveles de gases contaminantes.
de agentes contaminantes que emiten entrega por primera vez con la motocicleta Esta revisión en las motocicletas se debe
las fuentes..."
cuantos kilómetros hace por galón,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,0.6666666666666666,"The score is 0.67 because it does not directly answer 'cuantos kilómetros hace por galón' (how many kilometers per gallon), instead providing information about the Bajaj Boxer CT100 KS, which is not relevant to the question.",1.0,"The score is 1.00 because the provided retrieval context does not contain the specific instruction or rule mentioned in sentence 1 of the expected output, but it's reasonable to infer that the manual does not specify something given the overall content of the context discussing motorcycle-related rules and instructions.",0,"The contextual precision score is 0.00 because the nodes that discuss topics unrelated to 'cuantos kilómetros hace por galón', such as 'Garantía en Baterías', are ranked equally or higher than the node that directly addresses the question.","¡Hola! No tengo información específica sobre el rendimiento de kilómetros por galón de la Bajaj Boxer CT100 KS en los documentos que me has proporcionado. Sin embargo, te recomiendo revisar foros de usuarios o contactar a un Centro de Servicio Bajaj (C.S.B.) para obtener información más precisa sobre este tema. ¡Ellos podrán darte datos basados en experiencias reales y pruebas técnicas!",El manual no lo especifica.,"Grifo de combustible
desde el tanque hasta el carburador, este tiene 3 posiciones.
ON:
cantidad sea mayor a 1,2 litros, cuando la cantidad sea
menor a la mencionada la motocicleta se apagará.
Tapa del tanque de combustible
Para abrir la tapa del depósito de combustible, inserte
RES:
la llave en la cerradura y gírela hacia la derecha y
es menor a 1,2 litros, debe abastecer combustible lo
levante la tapa del tanque de combustible.
antes posible.
La tapa se cierra empujándola hacia abajo.
OFF:
. 17..."
cual es la relación de transmisión de la moto,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,0.6666666666666666,The score is 0.67 because it doesn't specifically address the transmission relationship of the motorcycle as directly asked in the input.,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,0,"The contextual precision score is 0.00 because the nodes with no relation to the input about the transmission of a motorcycle are ranked higher than the node that provides the relevant information (rank 3). Nodes 1 and 2 discuss maintenance and inspections, while the relevant information is found in node 3 which mentions the clutch assembly, but it is not directly related to the transmission.",¡Hola! No tengo información específica sobre la relación de transmisión de la Bajaj Boxer CT100 KS en los documentos que me has proporcionado. Te recomiendo consultar el manual del propietario o contactar a un Centro de Servicio Bajaj (C.S.B.) para obtener esta información técnica precisa. ¡Ellos podrán darte los datos exactos que necesitas!,No se especifica en el manual,"PREGUNTAS FRECUENTES
¿Porqué son importantes • Son los que garantizan la calidad, seguridad e idoneidad de la motocicleta. En esos
las revisiones de mantenimientos realizamos ajustes a diferentes sistemas de la motocicleta y además
mantenimiento preventivo? recomendamos el cambio de algunas partes debido al desgaste normal por el uso
frecuente, el cambio de estas no corresponden a fallas en la motocicleta, por el
Para resumir son dos los factores que
hacen que los mantenimiento preventivos
sean ..."
cual es el cilindraje de la moto,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,1.0,The score is 1.00 because it correctly answered the question about the engine displacement of a motorcycle.,1.0,"The score is 1.00 because the expected output 'el cilindraje de la moto es de 102 cc' is found and attributed to a sentence in the retrieval context, specifically 'El número de Motor se ubica en la parte inferior del motor del chasis, justo en frente del tanque de combustible del lado izquierdo, justo debajo de la palanca de cambios.'",0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,¡Hola! No tengo información específica sobre el cilindraje de la Bajaj Boxer CT100 KS en los documentos que me has proporcionado. Te recomiendo consultar el manual del propietario o contactar a un Centro de Servicio Bajaj (C.S.B.) para obtener esta información técnica precisa. ¡Ellos podrán darte los datos exactos que necesitas!,el cilindraje de la moto es de 102 cc.,"Identificación de
la Motocicleta su motocicleta BAJAJ CT-100 ES particular de otros del mismo modelo y el tipo.
El número de VIN se ubica en la parte frontal derecha El número de Motor se ubica en la parte inferior del motor
del chasis, justo en frente del tanque de combustible del lado izquierdo, justo debajo de la palanca de cambios.
. 13 .

Tablas:

Identificación de Los números de Motor y de VIN (Chasis) se utilizan para registrar e identificar la motocicleta
la Motocicleta su motocicleta BA..."
cual es la viscosidad del aceite de la moto,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,1.0,The score is 1.00 because all the specified details in the expected output are present and correctly matched in the retrieval context.,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,¡Hola! No tengo información específica sobre la viscosidad del aceite de la Bajaj Boxer CT100 KS en los documentos que me has proporcionado. Te recomiendo consultar el manual del propietario o contactar a un Centro de Servicio Bajaj (C.S.B.) para obtener esta información técnica precisa. ¡Ellos podrán darte los datos exactos que necesitas!,"SAE 20W-50 o 10W-30, API SL, JASO MA.","un desgaste acelerado del kit de arrastre. de cambio de aceite para dar una larga vida a los componentes del motor.
Lubrique la cadena por lo menos cada 500 km si usa Para más detalles consulte cuadro de mantenimiento periódico.
la motocicleta en zonas muy húmedas o polvorientas.
. 22 .

ACEITE DE MOTOR
Verificación diaria del nivel de aceite
Mantenga siempre el nivel de aceite entre los niveles bajo y alto,
cuando el nivel de aceite esté llegando al nivel bajo (D), indicado
en la imagen, debe p..."
que tipo de llantas usa la moto,1.0,The faithfulness score is 1.00 because there are no contradictions found between the actual output and the retrieval context.,0.6666666666666666,The score is 0.67 because it does not specifically mention the type of tires used by the motorcycle.,1.0,"The score is 1.00 because both 'Delantera: 2.75-17, 41P (tubetype)' and 'Trasera: 3.00-17, 50P (tubetype)' are found in the list of recommended tire specifications from the 2nd node in the retrieval context.",0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,¡Hola! No tengo información específica sobre el tipo de llantas que usa la Bajaj Boxer CT100 KS en los documentos que me has proporcionado. Te recomiendo consultar el manual del propietario o contactar a un Centro de Servicio Bajaj (C.S.B.) para obtener esta información técnica precisa. ¡Ellos podrán darte los datos exactos que necesitas!,"Delantera: 2.75-17, 41P (tubetype). Trasera: 3.00-17, 50P (tubetype).","ANTES DE Asegúrese de que se encuentra física y mentalmente apto para conducir su motocicleta,
CONDUCIR sin haber consumido alcohol ni drogas. Compruebe que tanto usted como su pasajero
utilizan cascos para motocicletas y elementos protectores debidamente homologados por
las normativas locales. Indique al pasajero que se agarre a la correa del asiento o a su
cintura, que se incline con usted en las curvas y que mantenga los pies en los reposapiés,
incluso cuando usted se detenga.
CONOZCA Y DOMIN..."
cada cuanto debo revisar las bujías,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,0.6666666666666666,The score is 0.67 because it does not directly address the specific model of the vehicle (Bajaj Boxer CT100 KS) as asked in the input.,1.0,The score is 1.00 because the sentence 'Cada 5.000 km o antes si es necesario.' matches exactly with the advice given in the 2nd node of the retrieval context.,1.0,"The contextual precision score is 1.00 because all relevant nodes (ranked first) provide direct answers related to the question about how often to check or replace spark plugs, while irrelevant nodes (ranked second and third) are not related to the topic.",¡Hola! No tengo información específica sobre la frecuencia con la que debes revisar las bujías de la Bajaj Boxer CT100 KS en los documentos que me has proporcionado. Te recomiendo consultar el manual del propietario o contactar a un Centro de Servicio Bajaj (C.S.B.) para obtener esta información técnica precisa. ¡Ellos podrán darte los datos exactos que necesitas!,Cada 5.000 km o antes si es necesario.,"Insumos y
Servicio Mano de Obra
Repuestos
Revisión de 500 - 750 km - Primeros 15 a 30 días Gratuita
Para ayudarte a cumplir
Revisión de 5.000 - 5.500 km o al tercer mes Gratuita
con esto Bajaj como
Revisión de 10.000 - 10.500 km o al sexto mes Gratuita
cortesía te otorga la Mano
de Obra Gratuita en las Revisión de 15.000 - 15.500 km o al noveno mes Paga el cliente
siguientes revisiones: Revisión de 20.000- 20.500 km o al doceavo mes Paga el cliente Paga el Cliente
Revisión de 25.000 - 25.500 km ..."
cuanto pesa de la moto,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,0.5,"The score is 0.50 because although the output provided a Spanish translation for 'weight of the motorcycle', it did not provide the actual weight. The statement about a Spanish greeting and lack of specific information on the weight of the motorcycle make the response less relevant.",0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,¡Hola! No tengo información específica sobre el peso de la Bajaj Boxer CT100 KS en los documentos que me has proporcionado. Te recomiendo consultar el manual del propietario o contactar a un Centro de Servicio Bajaj (C.S.B.) para obtener esta información técnica precisa. ¡Ellos podrán darte los datos exactos que necesitas!,la moto pesa 109 kg.,"Ver más contenido…
*Las imágenes y videos mostrados en este sitio son de referencia. Determinadas
características de las motocicletas pueden variar con respecto al modelo y versión
presentada.
Boxer CT100 KS
PRECI
VER AHORRO
O Cotizar $
*Modelo 2026. Precio referencial y
VIGENTE
$5.899.
sujeto a cambios.
Cotizar $ Crédito $ *Aplican términos y 000
Crédito $
condiciones.

Tablas:
Ver más contenido…
*Las imágenes y videos mostrados en este sitio son de referencia. Determinadas
características de l..."
como revisar el nivel de aceite,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,0.8,"The score is 0.80 because it initially provided information about changing the oil every 5000 km and stationing a Bajaj Boxer CT100 KS, which are not directly related to checking the oil level.",0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,1.0,"The contextual precision score is 1.00 because all relevant nodes (nodes 1 and 4) are ranked higher than irrelevant nodes (nodes 2 and 3). The first node, which explains how to check the level of motor oil, is ranked first, followed by the fourth node that mentions unrelated content but is still ranked lower.","¡Hola! Para revisar el nivel de aceite de tu Bajaj Boxer CT100 KS, sigue estos pasos:

1.  **Estaciona la moto:** Ubica la motocicleta en una superficie plana y asegúrate de que esté apoyada sobre su soporte vertical.
2.  **Extrae y limpia el tapón medidor:** Retira el tapón medidor de aceite y límpialo con un paño limpio.
3.  **Inserta el tapón sin roscar:** Vuelve a insertar el tapón medidor en el orificio, pero no lo enrosques. Simplemente insértalo hasta el punto donde normalmente comenzaría a enroscarse.
4.  **Verifica el nivel:** Retira nuevamente el tapón y observa el nivel de aceite en la varilla medidora. El nivel debe estar entre las marcas superior (C) e inferior (D).
5.  **Añade aceite si es necesario:** Si el nivel está por debajo de la marca inferior (D), añade aceite recomendado hasta alcanzar el nivel entre las marcas. No sobrepases el nivel máximo (C).

**Importante:**

*   Realiza esta revisión semanalmente y antes de encender la moto.
*   Mantén siempre el nivel de aceite entre las marcas superior e inferior de la mirilla.
*   Realiza el cambio de aceite cada 5.000 km, según la tabla de mantenimiento periódico.
*   El motor debe estar frío al realizar la medición.

¡Espero que esta información te sea útil!","Colocar la moto en una superficie plana con el motor frío, extraer el tapon medidor de aceite y limpiarlo, insertar el tapon medidor hata el punto R sin roscar, retirar de nuevo el tapon y verificar que el niver de aceite este entre las marcas C y D, adicione aceite de ser necesario.","ACEITE DE MOTOR
Verificación diaria del nivel de aceite
Mantenga siempre el nivel de aceite entre los niveles bajo y alto,
cuando el nivel de aceite esté llegando al nivel bajo (D), indicado
en la imagen, debe proceder a completar hasta el nivel máximo (C)
con aceite recomendado, sin sobrepasar el nivel máximo. A
1. Estacione la motocicleta en una superficie plana
B
2. Extraiga el tapón medidor de aceite y límpielo.
C
3. Inserte tapón medidor hasta el punto R sin roscar. D
4. Retire de nuevo el ..."
 como cambiar un fusible,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,0.6666666666666666,"The score is 0.67 because it doesn't directly provide information on how to change a fuse as per the input ('como cambiar un fusible'). It may have contained other relevant information, but that was not specifically addressing the question.",0.0,The score is 0.00 because the retrieval context does not provide any information about changing fuses.,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,¡Hola! No tengo información específica sobre cómo cambiar un fusible en la Bajaj Boxer CT100 KS en los documentos que me has proporcionado. Te recomiendo consultar el manual del propietario o contactar a un Centro de Servicio Bajaj (C.S.B.) para obtener esta información técnica precisa. ¡Ellos podrán darte los datos exactos que necesitas!,El manual no describe el procedimiento para cambio de fusibles.,"Tanque de Combustible
Grifo de combustible
El grifo de combustible se encarga de controlar el flujo de combustible
desde el tanque hasta el carburador, este tiene 3 posiciones.
ON: Permite el flujo de combustible siempre que la
cantidad sea mayor a 1,2 litros, cuando la cantidad sea
menor a la mencionada la motocicleta se apagará.
Tapa del tanque de combustible
Para abrir la tapa del depósito de combustible, inserte
la llave en la cerradura y gírela hacia la derecha y RES: Permite el flujo de co..."
que herramientas trae la moto,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,0.6666666666666666,The score is 0.67 because the output does not specifically mention the tools that come with the motorcycle as requested in the input.,1.0,"The score is 1.00 because the expected output 'Trae un kit básico de herramientas ubicado junto a la batería.' aligns with the context, as the 8th node discusses lubricating control cables and applying vaseline to battery terminals, implying a need for tools.",0.5,"The contextual precision score is 0.50 because although relevant nodes (rank 2) about the motorcycle toolkit for maintenance are present, other irrelevant nodes (rank 1) discussing a basic toolkit located near the battery are ranked higher.",¡Hola! No tengo información específica sobre las herramientas que trae la Bajaj Boxer CT100 KS en los documentos que me has proporcionado. Te recomiendo consultar el manual del propietario o contactar a un Centro de Servicio Bajaj (C.S.B.) para obtener esta información técnica precisa. ¡Ellos podrán darte los datos exactos que necesitas!,Trae un kit básico de herramientas ubicado junto a la batería.,"de manera segura. • Revise la tensión de la cadena de 20 a 30 mm y
• Lleve siempre los documentos de la motocicleta que esté bien lubricada.
vigentes y una licencia válida de conducción. • Funcionamiento de todas las luces y bocina.
• Evite manejar sobre arena suelta o piedras, • Movimiento suave de la dirección sin restricciones.
donde el vehículo podría patinar. • Juego libre en la palanca de embrague de 2 a 3 mm.
• Sujete adecuadamente la ropa suelta mientras • Regreso del estante central y l..."
que tipo de encendido tiene la moto,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,0.5,"The score is 0.50 because it does not directly address the question about the type of ignition for Bajaj Boxor CT100 KS, and the given statements do not provide this information.",1.0,The score is 1.00 because the sentence 'tiene encendido por pedal' aligns well with the part in the retrieval context that mentions 'Arranque: 1. Coloque la llave de gasolina en ON o RES.' suggesting the engine is started by a pedal.,0,"The contextual precision score is 0.00 because all the nodes (except the last one) provide no information about the type of ignition of the moto, and they are ranked higher than the node that does contain the relevant information (ranked last).",¡Hola! No tengo información específica sobre el tipo de encendido de la Bajaj Boxer CT100 KS en los documentos que me has proporcionado. Te recomiendo consultar el manual del propietario o contactar a un Centro de Servicio Bajaj (C.S.B.) para obtener esta información técnica precisa. ¡Ellos podrán darte los datos exactos que necesitas!,tiene encendido por pedal.,"Identificación de
la Motocicleta su motocicleta BAJAJ CT-100 ES particular de otros del mismo modelo y el tipo.
El número de VIN se ubica en la parte frontal derecha El número de Motor se ubica en la parte inferior del motor
del chasis, justo en frente del tanque de combustible del lado izquierdo, justo debajo de la palanca de cambios.
. 13 .

Tablas:

Identificación de Los números de Motor y de VIN (Chasis) se utilizan para registrar e identificar la motocicleta
la Motocicleta su motocicleta BA..."
