question,faithfulness_score,faithfulness_reason,answer_relevancy_score,answer_relevancy_reason,contextual_precision_score,contextual_precision_reason,answer,ground_truth,contexts
que tan alta es la moto,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,0.5,The score is 0.50 because it lacks specific information about the height of the motorcycle (Bajaj Boxer CT100 KS) as requested in the input 'que tan alta es la moto'.,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,"La información proporcionada no especifica la altura de la Bajaj Boxer CT100 KS. Si necesitas obtener esta información, te recomiendo consultar el manual del propietario o contactar con un concesionario autorizado de Bajaj para obtener detalles precisos sobre las dimensiones de tu motocicleta.",Altura total: 1.072 mm.,"['SA galgo\nMARCA: BAJAJ\nModelo: BOXER CT100 KS\nAño: 2024\nÚ MOTOR\nMOTOR\nMotor: 4 tiempos, Monocilindrico, SOHC\nSISTEMA e .\nC Cilindraje: 102 cc\n& Máxima potencia: 7.59 Hp @ 7500 rpm\nCHASIS\nTorque máximo: 8.24 N.m @ 5500 rpm\n—\ni\nEmbrague: Multi-Disco Bañado en Aceite\nDIMENSIONES\nDiámetro: 47 mm x 58.8 mm\nTransmisión: 4 Velocidades\nAlimentación: Carburador\nArranque: Pedal\nInformación extraída del sitio web oficial de la marca\n\nTablas:', '*Imágenes de referencia.\nTU NUEVA MOTO..."
cual es la altura del asiento con respecto al piso,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,1.0,The score is 1.00 because it directly answers the question about the seat height with respect to the floor.,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,"La información proporcionada no especifica la altura del asiento de la Bajaj Boxer CT100 KS con respecto al piso. Si necesitas obtener esta información, te recomiendo consultar el manual del propietario o contactar con un concesionario autorizado de Bajaj para obtener detalles precisos sobre las dimensiones de tu motocicleta.",Altura del asiento: 784 mm.,"['*Imágenes de referencia.\nTU NUEVA MOTO BAJAJ\nCOTIZATUBOXERCT100KS\nDiligencia el formulario o escríbenos por WhatsApp y nos pondremos en contacto\nlo más pronto posible para brindarte asesoría sobre cotizaciones, financiación,\npuntos de venta y más.\nBoxer CT100 KS\nPRECI\nVER AHORRO\nO Cotizar $\n*Modelo 2026. Precio referencial y\nVIGENTE\n$5.899.\nsujeto a cambios.\nCotizar $ Crédito $ *Aplican términos y 000\nCrédito $\ncondiciones.\n\nTablas:\n |  | \n |  | \n*Imágenes de referencia.\n..."
cual es la presión de las llantas,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,0.3333333333333333,"The score is 0.33 because it failed to provide the recommended tire pressure for the vehicle, as requested in the input.",0.2,"The contextual precision score is 0.20 because only the last node (rank 5) contains relevant information about tire pressure, while the first four nodes (ranks 1-4) contain irrelevant information.","La información proporcionada no especifica la presión recomendada para las llantas de la Bajaj Boxer CT100 KS. Sin embargo, se menciona que la motocicleta cuenta con llantas de aleación de 17” para una excelente estabilidad en caminos irregulares. Si necesitas obtener la presión recomendada para las llantas, te recomiendo consultar el manual del propietario o contactar con un concesionario autorizado de Bajaj para obtener información precisa.",Delantera: 25 PSI. Trasera sin pasajero: 28 PSI. Trasera con pasajero: 32 PSI.,"['EN ESPAÑOL\nSeguridad\nHome / Bikes / Boxer Ct 100 Ks\nEl poder del control\nLlantas de aleación\nGrandes llantas de aleación de 17”,\ncombinadas con una larga distancia entre\nejes para una excelente estabilidad en\ncaminos irregulares.\nConducción sin tensión (Garantía)\nObtén tranquilidad con la garantía de 12\nmeses de Bajaj para 30,000 KMs.\nColores\nBicicleta de alto\nrendimiento que ofrece\npotencia, manejo,\nseguridad,\ncaracterísticas\nsuperiores\nAzul\nCaracterísticas técnicas\nMotor..."
que tipos de frenos tiene la moto ,0.0,"Error: 1 validation error for FaithfulnessVerdict
verdict
  Field required [type=missing, input_value={'verdot': 'idk'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing",1.0,The score is 1.00 because it correctly identified and answered the question about the types of brakes on a motorcycle.,1.0,The contextual precision score is 1.00 because all relevant nodes (regarding the types of brakes) have been ranked higher than irrelevant nodes in the retrieval contexts.,"La Bajaj Boxer CT100 KS cuenta con un freno delantero de tipo tambor de 110 mm. No se proporciona información específica sobre el freno trasero en el contexto dado. Si necesitas más detalles, te recomiendo consultar el manual del propietario o contactar con un concesionario autorizado de Bajaj para obtener información precisa.","Frenos de tambor adelante y atrás, ambos de 110 mm.","['CILINDRAJE 102 CC 97.2 CC\nPOTENCIA 7.59 HP 7500 RPM 7.7 HP 7500 RPM\nTORQUE 8.24 NM @5500 RPM 8.2 NM @4500 RPM\nENCENDIDO Pedal Pedal\nCAPACIDAD DEL 10.5 L 10.5 L\nTANQUE\nFRENO DELANTERO Tambor 110 mm Tambor\nSUSPENSION TRASERA Brazo oscilante, Tecnología SNS de 5 Doble amortiguador ajustable e\nposiciones\nUSB Si No\n*La información técnica e imágenes de referencia de las motocicletas fue tomada del\nsitio oficial de cada una de las marcas a la fecha 31/10/2024.\nBoxer CT100 KS\nPRECI\nVER ..."
como hago el despegue o asentamiento del motor,0.5,The score is 0.50 because the actual output mentions a pedal starter instead of the expected kick starter as stated in the retrieval context.,1.0,The score is 1.00 because it provides an accurate answer to the question about how to take off or settle the engine.,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,"El arranque del motor de la Bajaj Boxer CT100 KS se realiza mediante un pedal. Esto se menciona en la documentación técnica proporcionada, específicamente en la sección de características del motor, donde se indica que el arranque es de tipo ""Pedal"". No se proporcionan instrucciones detalladas sobre el proceso de arranque, pero generalmente, para arrancar la motocicleta, debes seguir los pasos habituales de presionar el pedal de arranque mientras asegurarte de que el freno de mano esté activado y la transmisión esté en punto muerto. Si necesitas más detalles o instrucciones específicas, te recomiendo consultar el manual del propietario de la Bajaj Boxer CT100 KS.",Evitar acelerones y frenadas bruscas durante los primeros 2.000 km. Seguir los límites de velocidad por marcha.,"['SA galgo\nMARCA: BAJAJ\nModelo: BOXER CT100 KS\nAño: 2024\nÚ MOTOR\nMOTOR\nMotor: 4 tiempos, Monocilindrico, SOHC\nSISTEMA e .\nC Cilindraje: 102 cc\n& Máxima potencia: 7.59 Hp @ 7500 rpm\nCHASIS\nTorque máximo: 8.24 N.m @ 5500 rpm\n—\ni\nEmbrague: Multi-Disco Bañado en Aceite\nDIMENSIONES\nDiámetro: 47 mm x 58.8 mm\nTransmisión: 4 Velocidades\nAlimentación: Carburador\nArranque: Pedal\nInformación extraída del sitio web oficial de la marca\n\nTablas:', 'ADVERTENCIA Indica un peligro potencial..."
cuanto tiempo dura la garantía de la moto,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,1.0,"The score is 1.00 as the response directly answers the question about the warranty duration of a motorcycle, without any irrelevant statements.",0.6666666666666666,"The contextual precision score is 0.67 because the first irrelevant node (rank 1) and two subsequent nodes (ranks 2 and 3) are ranked higher than the node containing explicit information about the warranty of the motorbike (rank 4). The first irrelevant node contains a reference image and advertising text, while the second and third nodes contain information about the model, color selection, and pricing but do not mention the warranty.","La garantía de la Bajaj Boxer CT100 KS es de 12 meses o 30,000 km, lo que ocurra primero. Esto se menciona en la sección ""Conducción sin tensión (Garantía)"" del contexto proporcionado.","12 meses o 20.000 kilómetros, lo que ocurra primero.","['EN ESPAÑOL\nSeguridad\nHome / Bikes / Boxer Ct 100 Ks\nEl poder del control\nLlantas de aleación\nGrandes llantas de aleación de 17”,\ncombinadas con una larga distancia entre\nejes para una excelente estabilidad en\ncaminos irregulares.\nConducción sin tensión (Garantía)\nObtén tranquilidad con la garantía de 12\nmeses de Bajaj para 30,000 KMs.\nColores\nBicicleta de alto\nrendimiento que ofrece\npotencia, manejo,\nseguridad,\ncaracterísticas\nsuperiores\nAzul\nCaracterísticas técnicas\nMotor..."
cuanto es la emisión de gases de la moto,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,1.0,"The score is 1.00 because it accurately answers the question about emissions from a motorcycle, despite lacking additional information or elaboration.",0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,"La Bajaj Boxer CT100 KS cuenta con tecnología EURO 3, que incluye una válvula SAI, un catalizador 3 vías y ventilación positiva, lo que contribuye a menores emisiones de gases contaminantes y es amigable con el medio ambiente. Sin embargo, no se proporcionan valores específicos de emisión de gases en el contexto dado.","la moto cumple con la Ley 1972 de Julio de 2019, que regula los niveles de emisión de gases contaminantes en Colombia. Los niveles máximos permitidos para gases contaminantes en Colombia son: Monóxido de Carbono (CO): máximo 4.5%. Hidrocarburos (HC): máximo 2000 ppm.","['SA galgo\nMARCA: BAJAJ\nModelo: BOXER CT100 KS\nAño: 2024\nÚ MOTOR\nMOTOR\nMotor: 4 tiempos, Monocilindrico, SOHC\nSISTEMA e .\nC Cilindraje: 102 cc\n& Máxima potencia: 7.59 Hp @ 7500 rpm\nCHASIS\nTorque máximo: 8.24 N.m @ 5500 rpm\n—\ni\nEmbrague: Multi-Disco Bañado en Aceite\nDIMENSIONES\nDiámetro: 47 mm x 58.8 mm\nTransmisión: 4 Velocidades\nAlimentación: Carburador\nArranque: Pedal\nInformación extraída del sitio web oficial de la marca\n\nTablas:', 'EN ESPAÑOL\nHome / Bikes / Boxer Ct 100..."
cuantos kilómetros hace por galón,1.0,The score is 1.00 because there are no contradictions found between the actual output and the retrieval context.,1.0,"The score is 1.00 because the response directly addresses and answers the question about how many kilometers per liter, which is the correct conversion for 'galón' in this context.",0.5,"The contextual precision score is 0.50 because the first two nodes (ranked 1 and 2) are relevant to the input, but the remaining nodes (ranked 3 through 7) are not related to the question of fuel efficiency.","El rendimiento de combustible de la Bajaj Boxer CT100 KS es de 55 kmpl, lo que significa que puede recorrer aproximadamente 55 kilómetros con un litro de combustible. Esto se traduce en una autonomía de aproximadamente 500 km con el tanque lleno, según se menciona en la documentación.",El manual no lo especifica.,"['EN ESPAÑOL\nHome / Bikes / Boxer Ct 100 Ks\nBOXER CT 100 KS\nKNOW MORE\nFunciones\nRendimiento\nPotencia líder en su clase\nMotor de 4 tiempos refrigerado por aire\nnatural\nConduzca con la promesa de la mejor\neficiencia de combustible de su clase de\n55 kmpl*, es decir, aproximadamente\nmás de 500 km con el tanque lleno.\nFiabilidad garantizada\nFiabilidad día tras día, con el músculo\npara conquistar los desafíos y el\nrendimiento para traspasar las fronteras.\n\nTablas:\nBOXER CT 100 KS\nK..."
cual es la relación de transmisión de la moto,1.0,The faithfulness score is 1.00 because there are no contradictions found between the actual output and the retrieval context.,1.0,The score is 1.00 because it directly answers the question about the transmission of a motorcycle.,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,"La Bajaj Boxer CT100 KS cuenta con una transmisión de 4 velocidades. Sin embargo, no se proporciona información específica sobre la relación de transmisión en el contexto dado. Si necesitas obtener esta información, te recomiendo consultar el manual del propietario o contactar con un concesionario autorizado de Bajaj para obtener detalles precisos sobre las características técnicas de tu motocicleta.",No se especifica en el manual,"['SA galgo\nMARCA: BAJAJ\nModelo: BOXER CT100 KS\nAño: 2024\nÚ MOTOR\nMOTOR\nMotor: 4 tiempos, Monocilindrico, SOHC\nSISTEMA e .\nC Cilindraje: 102 cc\n& Máxima potencia: 7.59 Hp @ 7500 rpm\nCHASIS\nTorque máximo: 8.24 N.m @ 5500 rpm\n—\ni\nEmbrague: Multi-Disco Bañado en Aceite\nDIMENSIONES\nDiámetro: 47 mm x 58.8 mm\nTransmisión: 4 Velocidades\nAlimentación: Carburador\nArranque: Pedal\nInformación extraída del sitio web oficial de la marca\n\nTablas:', 'EN ESPAÑOL\nSeguridad\nHome / Bikes / B..."
cual es el cilindraje de la moto,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,1.0,The score is 1.00 because it accurately provided the answer to the question about the motorcycle's cylinder size.,1.0,"The contextual precision score is 1.00 because all relevant nodes ('yes' verdicts) are ranked higher than irrelevant nodes ('no' verdicts). For instance, the first 'no' verdict node about 'Audi Q3' discusses a different vehicle model, which is not related to the question about the motorcycle's cylinder capacity.","El cilindraje de la Bajaj Boxer CT100 KS es de 102 cc. Este valor se menciona en la documentación técnica proporcionada y se repite en varias secciones, incluyendo las tablas de especificaciones.",el cilindraje de la moto es de 102 cc.,"['CILINDRAJE 102 CC 97.2 CC\nPOTENCIA 7.59 HP 7500 RPM 7.7 HP 7500 RPM\nTORQUE 8.24 NM @5500 RPM 8.2 NM @4500 RPM\nENCENDIDO Pedal Pedal\nCAPACIDAD DEL 10.5 L 10.5 L\nTANQUE\nFRENO DELANTERO Tambor 110 mm Tambor\nSUSPENSION TRASERA Brazo oscilante, Tecnología SNS de 5 Doble amortiguador ajustable e\nposiciones\nUSB Si No\n*La información técnica e imágenes de referencia de las motocicletas fue tomada del\nsitio oficial de cada una de las marcas a la fecha 31/10/2024.\nBoxer CT100 KS\nPRECI\nVER ..."
