question,faithfulness_score,faithfulness_reason,answer_relevancy_score,answer_relevancy_reason,contextual_precision_score,contextual_precision_reason,answer,ground_truth,contexts
que tan alta es la moto,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,0.0,The score is 0.00 because the output does not provide any information about the height of the motorcycle as asked in the input.,0.21597222222222223,"The contextual precision score is 0.22 because only 2 out of 17 nodes are related to the question about the height of the moto, while the remaining 15 nodes are not relevant and are ranked higher than the relevant nodes.","La altura de la Bajaj Boxer CT100 KS no está disponible en la información que tengo. 
",Altura total: 1.072 mm.,"['ACEITE DE MOTOR\nVerificación diaria del nivel de aceite\nMantenga siempre el nivel de aceite entre los niveles bajo y alto,\ncuando el nivel de aceite esté llegando al nivel bajo (D), indicado\nen la imagen, debe proceder a completar hasta el nivel máximo (C)\ncon aceite recomendado, sin sobrepasar el nivel máximo. A\n1. Estacione la motocicleta en una superficie plana\nB\n2. Extraiga el tapón medidor de aceite y límpielo.\nC\n3. Inserte tapón medidor hasta el punto R sin roscar. D\n4. Retire..."
cual es la altura del asiento con respecto al piso,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,0.0,"The score is 0.00 because the output provides information about the height of a car seat, not an automobile seat with respect to the floor, which aligns with the input.",0.2,"The contextual precision score is 0.20 because only one out of five nodes (ranked 4) is relevant to the question about the seat height, while the other four nodes (ranked 1, 2, 3, and 5) are not related.","La altura del asiento de la Bajaj Boxer CT100 KS no está disponible en la información que tengo. 
",Altura del asiento: 784 mm.,"['¿QUÉ ES LA\nGARANTÍA?\n\nTablas:', 'Nombre *\nNombres Apellidos\nNúmero de Cédula * Celular *\n0000000000\nEmail *\n¿Qué moto tienes?\nEscoge tu ubicación actual *\nDepartamento\nCiudad\nHe leído y he aceptado la Autorización para el Tratamiento de\nPersonales. *\nPara conocer nuestro aviso de privacidad da clic en el siguiente link Avi\nPrivacidad Grupo UMA |  |  |  | s\n |  |  |  |  |  | \n |  |  | Apellidos |  |  | \n |  |  |  |  |  | \n |  |  |  |  |  | \n |  |  |  |  |  | \n |  |  |  |  |..."
cual es la presión de las llantas,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,1.0,The score is 1.00 because it accurately answered the question about tire pressure.,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,"Para la Bajaj Boxer CT100 KS, la presión recomendada para las llantas es de 28 psi para la trasera cuando se usa solo, y 32 psi si vas con pasajero. 
",Delantera: 25 PSI. Trasera sin pasajero: 28 PSI. Trasera con pasajero: 32 PSI.,"['banda elástica para evitar que se caiga. Trasera Sólo 28 psi\n• Puede ser utilizado para guardar un Trasera con Pasajero 32 psi\nkit de primeros auxilios.\nRecuerde verificar el indicador de desgaste\nde las llantas, este le informa si la llanta es\napta o no para la conducción.\n. 21 .', 'banda elástica para evitar que se caiga. Trasera Sólo 28 psi\n• Puede ser utilizado para guardar un Trasera con Pasajero 32 psi\nkit de primeros auxilios.\nde las llantas, este le informa si la llanta es\nap..."
que tipos de frenos tiene la moto ,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,1.0,The score is 1.00 because the answer provided is accurate and directly addresses the question asked.,0.16666666666666666,"The contextual precision score is 0.17 because although relevant information about the types of brakes on a motorcycle is present, it accounts for only 17% of the top ranked retrieval contexts. The majority of the top results (83%) are irrelevant to the question about the types of brakes on a motorcycle.","La Bajaj Boxer CT100 KS tiene frenos tanto en la parte delantera como en la trasera.  
","Frenos de tambor adelante y atrás, ambos de 110 mm.",['Tips para una conducción segura\nFrenada : Estacionando la moto :\n• Libere el acelerador y la palanca de embrague con 1. Coloque la moto en el parador central en una\nla transmisión embragada para que el freno motor\nle ayude a disminuir la velocidad. 2. Bloquee la dirección.\n• Haga los cambios descendentes de marcha uno\na uno para alcanzar la posición neutral cuando PRECAUCIÓN: No intente estacionar la\nse detenga completamente.\n• Aplique ambos frenos (delantero y trasero) inclinadas ya q...
como hago el despegue o asentamiento del motor,0.8333333333333334,"The score is 0.83 because while the actual output discusses using the carburetor choke during warming up of the motorcycle, it was not explicitly mentioned in the retrieval context that this applies to warming up after the first ignition or on cold mornings.",1.0,"The score is 1.00 because the response directly addresses the question about starting or taking off a motor, with no irrelevant statements present.",0,The contextual precision score is 0.00 because all the provided nodes (ranked 1-4) are irrelevant to the input 'como hago el despegue o asentamiento del motor' as they do not contain information about the takeoff or settling of a motor.,"Para el despegue o asentamiento del motor de la Bajaj Boxer CT100 KS, sigue estos pasos:

1. **Asegúrate de que la transmisión esté en neutral.**
2. **Mantén el acelerador cerrado.**
3. **Usa el ahogador durante el primer encendido o durante las mañanas frías.**
4. **Acciona el pedal de arranque con el pie.**
5. **Cuando el motor se haya calentado lo suficiente, cierra la palanca del ahogador/choke.**


 
",Evitar acelerones y frenadas bruscas durante los primeros 2.000 km. Seguir los límites de velocidad por marcha.,['¿Cómo Conducir tu Motocicleta?\nEncendido del motor: Arranque:\n1. Coloque la llave de gasolina en ON o RES. • Confirme que el estante lateral y central están arriba.\n2. Coloque el interruptor de encendido en posición • Oprima la palanca del embrague.\nON usando la llave de la motocicleta. • Engrane la primera marcha (1a Vel).\n3. Confirme que la transmisión esta en neutral. • Gire levemente el acelerador mientras\n4. Use el ahogador durante el primer encendido o libera simultáneamente el emb...
cuanto tiempo dura la garantía de la moto,1.0,The faithfulness score is 1.00 because there are no contradictions found between the actual output and the retrieval context.,1.0,The score is 1.00 because it directly and accurately addresses the question about the warranty duration of a motorcycle.,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,"La garantía de la Bajaj Boxer CT100 KS es de 20.000 km o 12 meses, lo que ocurra primero.  
","12 meses o 20.000 kilómetros, lo que ocurra primero.","['servicio y derechos relacionados con la garantía.\nAdemás los Centros de Servicio UMA le garantizan calidad en\nRecordamos que el período de la garantía original de la el servicio, historial de su motocicleta consolidado, técnicos\nmotocicleta es de 20.000 Km o 12 meses, lo primero que ocurra; entrenados en las tecnologías BAJAJ, respaldo de\nademás se aclara que la garantía es el derecho que tiene ante BAJAJ en todo momento.\ncualquier defecto de manufactura o ensamble de su producto.\n.. 441..."
cuanto es la emisión de gases de la moto,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,1.0,The score is 1.00 because it directly addresses and answers the question about a motorcycle's emissions.,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,"La Bajaj Boxer CT100 KS cumple con la Ley 1972 de 2019, que regula la emisión de gases contaminantes en vehículos.  

El nivel máximo permitido para el Monóxido de Carbono (CO) en esta motocicleta es del 4.5%. 
","la moto cumple con la Ley 1972 de Julio de 2019, que regula los niveles de emisión de gases contaminantes en Colombia. Los niveles máximos permitidos para gases contaminantes en Colombia son: Monóxido de Carbono (CO): máximo 4.5%. Hidrocarburos (HC): máximo 2000 ppm.","['EMISIÓN DE GASES:\nLey 1972 de Julio de 2019 expedida Todas las motocicleta BAJAJ cuentan con Los CDA o Centros de Diagnostico\npor el Ministerio de Ambiente, Vivienda y Automotriz son las encargados de realizar\nDesarrollo Territorial, es la norma en cual en la ley 1972, donde cumplimos las inspecciones técnico mecánicas para\nmedir los niveles de gases contaminantes.\nde agentes contaminantes que emiten entrega por primera vez con la motocicleta Esta revisión en las motocicletas se debe\nlas..."
cuantos kilómetros hace por galón,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,0.0,The score is 0.00 because it provides information about miles per gallon instead of the asked kilometers per liter.,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,"Lamentablemente, la información sobre el consumo de combustible (kilómetros por galón) de la Bajaj Boxer CT100 KS no está disponible en el contexto que me has proporcionado. 

",El manual no lo especifica.,"['¿QUÉ ES LA\nGARANTÍA?\n\nTablas:', 'SA galgo\nD DIMENSIONES\nMOTOR\n@ Longitud: 1965 mm\nSISTEMA\nELÉCTRICO Ancho: 752 mm\n&8 Altura: 1072 mm\nCHASIS\nDistancia entre Ejes: 1235 mm\nDistancia mínima del Suelo: 169 mm\nDIMENSIONES\nPeso: 109 Kg\nCapacidad del Tanque: 10,51\nInformación extraída del sitio web oficial de la marca\n\nTablas:', '¿QUÉ ES LA\nGARANTÍA?\n. 38 .\n\nTablas:', 'Insumos y\nServicio Mano de Obra\nRepuestos\nRevisión de 500 - 750 km - Primeros 15 a 30 días Gratuita\nPara ay..."
cual es la relación de transmisión de la moto,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,0.0,"The score is 0.00 because the statement does not provide relevant information about the relationship of transmission of the specified moto, as no specific moto was mentioned in the provided context.",0,"The contextual precision score is 0.00 because all retrieval nodes (1-5) provided are irrelevant to the input 'cual es la relación de transmisión de la moto', as they discuss topics unrelated to the transmission of a motorbike, such as emergency braking instructions, speed reduction before curves, vehicle and user manuals, disclaimers, sounds and vibrations.","La información sobre la relación de transmisión de la Bajaj Boxer CT100 KS no está disponible en el contexto que me has proporcionado. 

",No se especifica en el manual,['• En caso de frenada de emergencia concéntrese en • Lea las instrucciones a fondo en este manual y\nla aplicación de los frenos lo más fuerte posible sígalas cuidadosamente.\nsin patinar sin intentar bajar marchas en la • Evite accesorios innecesarios para la\ntransmisión. seguridad tanto de piloto y otros automovilistas.\n• Familiarícese y siga las reglas y regulaciones\nDeteniendo la moto : de tránsito local así como las señales de\n1. Cierre completamente el acelerador tránsito en general.\...
cual es el cilindraje de la moto,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,1.0,The score is 1.00 because it accurately answered the question about the motorcycle's cylinder capacity.,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,"El cilindraje de la Bajaj Boxer CT100 KS es de 102 cc. 
",el cilindraje de la moto es de 102 cc.,"['CILINDRAJE 102 CC 97.2 CC\nPOTENCIA 7.59 HP 7500 RPM 7.7 HP 7500 RPM\nTORQUE 8.24 NM @5500 RPM 8.2 NM @4500 RPM\nENCENDIDO Pedal Pedal\nCAPACIDAD DEL 10.5 L 10.5 L\nTANQUE\nFRENO DELANTERO Tambor 110 mm Tambor\nSUSPENSION TRASERA Brazo oscilante, Tecnología SNS de 5 Doble amortiguador ajustable e\nposiciones\nUSB Si No\n*La información técnica e imágenes de referencia de las motocicletas fue tomada del\nsitio oficial de cada una de las marcas a la fecha 31/10/2024.\nBoxer CT100 KS\nPRECI\nVER ..."
cual es la viscosidad del aceite de la moto,1.0,The faithfulness score is 1.00 because there are no identified contradictions between the actual output and the retrieval context.,1.0,The score is 1.00 because it accurately answers the question about the viscosity of motor oil.,1.0,"The contextual precision score is 1.00 because all relevant nodes (nodes with 'yes' verdicts) are ranked higher than the irrelevant nodes (nodes with 'no' verdicts). The first three nodes correctly provide the required information about the recommended motor oil, including SAE 20 W 50 / 10 W 30, API SL, and JASO MA. The two 'no' verdicts are due to the absence of explicit mentions of the viscosity in the expected format (SAE 20W-50 or 10W-30) and the lack of output format including the viscosity in SAE 20W-50 or 10W-30, API SL, JASO MA. However, the first three nodes are ranked higher because they directly answer the input question about the motor oil's viscosity.","La viscosidad del aceite recomendada para la Bajaj Boxer CT100 KS es SAE 20 W 50 / 10 W 30.  
","SAE 20W-50 o 10W-30, API SL, JASO MA.","['Este manual de Usuario y Garantía es parte fundamental de la motocicleta,\nrecomendamos mantenerlo siempre con la motocicleta.\nEspecificaciones del Aceite Recomendado\nIMPORTANTE\nAntes de encender el motor verifique Viscosidad SAE 20 W 50 / 10 W 30\nsi el nivel de aceite 4T es el adecuado.\nServicio API SL\nVer sección: ACEITE MOTOR\nJASO MA\nEste manual de Usuario y Garantía incluye la información más reciente del producto disponible antes de la impresión. BAJAJ se reserva\nel derecho a rea..."
que tipo de llantas usa la moto,1.0,The faithfulness score is 1.00 because there are no contradictions found between the actual output and the retrieval context.,0.0,The score is 0.00 because it does not provide any relevant information about the type of tires used by the motorcycle.,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,"Desafortunadamente, el tipo de llantas que usa la Bajaj Boxer CT100 KS no está disponible en la información que tengo. 
","Delantera: 2.75-17, 41P (tubetype). Trasera: 3.00-17, 50P (tubetype).","['• Salga temprano para llegar a su destino pastillas de freno.\nde manera segura. • Revise la tensión de la cadena de 20 a 30 mm y\n• Lleve siempre los documentos de la motocicleta que esté bien lubricada.\nvigentes y una licencia válida de conducción. • Funcionamiento de todas las luces y bocina.\n• Evite manejar sobre arena suelta o piedras, • Movimiento suave de la dirección sin restricciones.\ndonde el vehículo podría patinar. • Juego libre en la palanca de embrague de 2 a 3 mm.\n• Sujete a..."
cada cuanto debo revisar las bujías,1.0,The score is 1.00 because there are no contradictions found in the actual output.,0.0,"The score is 0.00 because the actual output does not contain information about the spark plug review frequency for Bajaj Boxer CT100 KS, which is the specific detail requested in the input 'cada cuanto debo revisar las bujías'.",0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,"Desafortunadamente, la información sobre la frecuencia de revisión de las bujías de la Bajaj Boxer CT100 KS no está disponible en el contexto que me has proporcionado. 



",Cada 5.000 km o antes si es necesario.,"['VALIDEZ DE LA GARANTÍA Y CONDICIONES\nEl Grupo UMA S.A.S. distribuidor autorizado de la marca BAJAJ en Colombia a través de su red de distribución le\notorga una garantía que cubre todo defecto de fabricación o ensamble por un período de 12 meses o 20.000\nkm, lo primero que se cumpla, siempre y cuando el usuario haya cumplido con los siguientes requisitos:\nPARA QUE LA 1. Haber efectuado las revisiones preventivas y mantenimientos previos a la\nGARANTÍA SEA ocurrencia del daño en un Centro de..."
cuanto peso de la moto,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,0.0,The score is 0.00 because the actual output did not provide the weight of the specific motorcycle mentioned in the input.,0.25,"The contextual precision score is 0.25 because irrelevant nodes such as 'Aceite de Motor', 'Almacenamiento de la Motocicleta', 'BIENVENIDO!', 'COMO CONDUCIR TU MOTOCICLETA Tablas', and 'Ver más contenido…*Las imágenes y videos mostrados en este sitio son de referencia. Determinadas características de las motocicletas pueden variar con respecto al modelo y versión presentada.' are ranked higher than the relevant node '[Boxer CT100 KS $5.899.]', which provides information about the price, but not directly related to its weight.","Desafortunadamente, el peso de la Bajaj Boxer CT100 KS no está disponible en la información que tengo. 
",la moto pesa 109 kg.,"['Aceite de Motor\n• p. 56\n• ¿Cómo Conducir tu Motocicleta? p. 24\n• p. 57\n• P. 26\n• p. 58\n• p. 30\n• p. 58\n• Almacenamiento de la Motocicleta ............................................ p. 34', '¡BIENVENIDO!\nFELICIDADES por haber elegido una motocicleta “BAJAJ CT - En caso de necesitar cualquier información adicional, por favor\n100 KS”, una de las mejores motocicletas del país presentada acérquese al personal de Bajaj. Si es necesario, también puede\na usted por Bajaj Auto Limited y Gru..."
