question,faithfulness_score,faithfulness_reason,answer_relevancy_score,answer_relevancy_reason,contextual_precision_score,contextual_precision_reason,answer,ground_truth,contexts
que tan alta es la moto,1.0,"The score is 1.00 because there are no contradictions found between the actual output and the retrieval context, indicating perfect alignment!",0.5,The score is 0.50 because the model's response contains an irrelevant statement '¡Hola!' that is not related to the input question about the height of the Bajaj Boxer CT100 KS.,0,"The score is 0.00 because all nodes in the retrieval contexts are irrelevant nodes that do not provide information about the height of the motorcycle. Specifically, the first node discusses identification, while the second to fifth nodes contain welcome messages or safety guidelines.","¡Hola! 

Desafortunadamente, la información sobre la altura de la Bajaj Boxer CT100 KS no está disponible en el contexto que me has proporcionado. 



",Altura total: 1.072 mm.,"['Identificación de\nla Motocicleta su motocicleta BAJAJ CT-100 ES particular de otros del mismo modelo y el tipo.\nEl número de VIN se ubica en la parte frontal derecha El número de Motor se ubica en la parte inferior del motor\ndel chasis, justo en frente del tanque de combustible del lado izquierdo, justo debajo de la palanca de cambios.\n. 13 .\n\nTablas:', 'Identificación de Los números de Motor y de VIN (Chasis) se utilizan para registrar e identificar la motocicleta\nla Motocicleta su mot..."
cual es la altura del asiento con respecto al piso,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,0.5,"The score is 0.50 because the irrelevant statement '¡Hola!' is unrelated to the input question, which asks for information about the height of the seat.",0.25,"The score is 0.25 because the relevant nodes (like the one at rank 5) are ranked lower than irrelevant nodes, such as those focused on bike design features, technical specifications, and unrelated questions.","¡Hola! 

La altura del asiento de la Bajaj Boxer CT100 KS es de 784 mm. 
",Altura del asiento: 784 mm.,"['banda elástica para evitar que se caiga. Trasera Sólo 28 psi\n• Puede ser utilizado para guardar un Trasera con Pasajero 32 psi\nkit de primeros auxilios.\nRecuerde verificar el indicador de desgaste\nde las llantas, este le informa si la llanta es\napta o no para la conducción.\n. 21 .', 'banda elástica para evitar que se caiga. Trasera Sólo 28 psi\n• Puede ser utilizado para guardar un Trasera con Pasajero 32 psi\nkit de primeros auxilios.\nde las llantas, este le informa si la llanta es\nap..."
cual es la presión de las llantas,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,0.0,"The score is 0.00 because the actual output contains an irrelevant statement '¡Hola!', which has no relevance to discussing tire pressure.",0.45,"The score is 0.45 because irrelevant nodes (like the discussion about bike design and an unrelated question) should be ranked lower than relevant nodes (like the text providing information about tire pressure), demonstrating a contextual precision that's not perfect but shows a clear distinction between relevant and irrelevant nodes.","¡Hola! 

Según la información que tengo, la presión recomendada para las llantas de la Bajaj Boxer CT100 KS es de 28 psi para la trasera cuando va solo y 32 psi cuando va con pasajero. 



",Delantera: 25 PSI. Trasera sin pasajero: 28 PSI. Trasera con pasajero: 32 PSI.,"['banda elástica para evitar que se caiga. Trasera Sólo 28 psi\n• Puede ser utilizado para guardar un Trasera con Pasajero 32 psi\nkit de primeros auxilios.\nde las llantas, este le informa si la llanta es\napta o no para la conducción.\n. 21 .', 'banda elástica para evitar que se caiga. Trasera Sólo 28 psi\n• Puede ser utilizado para guardar un Trasera con Pasajero 32 psi\nkit de primeros auxilios.\nRecuerde verificar el indicador de desgaste\nde las llantas, este le informa si la llanta es\nap..."
que tipos de frenos tiene la moto ,1.0,The score is 1.00 because there are no contradictions found between the actual output and the retrieval context.,0.5,"The score is 0.50 because the output contains an irrelevant statement asking about types of brakes, unrelated to the input's question about motorcycle brakes.",0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,"¡Hola! 

Desafortunadamente, el tipo de frenos que tiene la Bajaj Boxer CT100 KS no está especificado en la información que me has proporcionado. 



","Frenos de tambor adelante y atrás, ambos de 110 mm.","['• Salga temprano para llegar a su destino pastillas de freno.\nde manera segura. • Revise la tensión de la cadena de 20 a 30 mm y\n• Lleve siempre los documentos de la motocicleta que esté bien lubricada.\nvigentes y una licencia válida de conducción. • Funcionamiento de todas las luces y bocina.\n• Evite manejar sobre arena suelta o piedras, • Movimiento suave de la dirección sin restricciones.\ndonde el vehículo podría patinar. • Juego libre en la palanca de embrague de 2 a 3 mm.\n• Sujete a..."
como hago el despegue o asentamiento del motor,0.5,"The score is 0.50 because the actual output appears to have misunderstood the instruction from the retrieval context, as the contradiction suggests the motor should be left in idle after turning it off, not on, which deviates from the expected behavior.",0.6666666666666666,"The score is 0.67 because the relevant answer provides information on how to start or land a motor, but it also includes an irrelevant statement about saying hello.",0,"The score is 0.00 because all five nodes in the retrieval context are irrelevant to the input 'como hago el despegue o asentamiento del motor', with reasons such as ""This context does not provide any information related to motor despegue or asentamiento."" and others mentioning maintenance, fuel tanks, and instructions unrelated to motor despegue or asentamiento. The first node is a useless context that doesn't mention the topic at all, while the subsequent nodes are all about something else entirely.","¡Hola! 

Para el despegue o asentamiento del motor de la Bajaj Boxer CT100 KS, te recomiendo dejar el motor en ralentí por 1 minuto después de encenderlo. Esto permitirá que el motor se lubrique internamente y se caliente adecuadamente. 



",Evitar acelerones y frenadas bruscas durante los primeros 2.000 km. Seguir los límites de velocidad por marcha.,"['FILTRO DE ACEITE (PAPEL):\ninmediatamente después de haber encendido el\nmotor. Deje el motor en ralentí por 1 minuto para\n• Se localiza en la cubierta del embrague. permitir que el motor se lubrique internamente.\n• Se debe reemplazar periódicamente acudiendo\na un centro de servicio autorizado según el\ncuadro de mantenimiento.\n. 23 .', 'Tanque de Combustible\nGrifo de combustible\nEl grifo de combustible se encarga de controlar el flujo de combustible\ndesde el tanque hasta el carburador,..."
cuanto tiempo dura la garantía de la moto,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,1.0,"The score is 1.00 because the actual output directly addresses the question about the duration of the motorcycle's guarantee, making it fully relevant and accurate.",0.45,"The score is 0.45 because despite having relevant nodes ranked high (nodes 1 and 5), irrelevant nodes (nodes 2, 3, and 4) are still ranked higher than they should be due to discussing unrelated topics such as storing a motorcycle or warranty for batteries, allowing some noise in the retrieval contexts.","¡Hola! 

La garantía de la Bajaj Boxer CT100 KS es de 20.000 kilómetros o 12 meses, lo primero que ocurra. 
","12 meses o 20.000 kilómetros, lo que ocurra primero.","['servicio y derechos relacionados con la garantía.\nAdemás los Centros de Servicio UMA le garantizan calidad en\nRecordamos que el período de la garantía original de la el servicio, historial de su motocicleta consolidado, técnicos\nmotocicleta es de 20.000 Km o 12 meses, lo primero que ocurra; entrenados en las tecnologías BAJAJ, respaldo de\nademás se aclara que la garantía es el derecho que tiene ante BAJAJ en todo momento.\ncualquier defecto de manufactura o ensamble de su producto.\n.. 441..."
cuanto es la emisión de gases de la moto,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,0.6666666666666666,The score is 0.67 because the model starts with an irrelevant statement '¡Hola!' that is unrelated to the topic of motorbike emissions.,0.8333333333333333,"The score is 0.83 because relevant nodes (such as those mentioning specific levels for Monóxido de Carbono and Hidrocarburos) rank higher than irrelevant nodes (like those describing the fuel system), while some contexts with partial relevance to emissions are ranked lower.","¡Hola! 

La Bajaj Boxer CT100 KS cumple con la Ley 1972 de 2019, que regula las emisiones de gases contaminantes de vehículos en Colombia.  

Los niveles máximos permitidos para el monóxido de carbono (CO) en esta motocicleta son del 4.5%. 
","la moto cumple con la Ley 1972 de Julio de 2019, que regula los niveles de emisión de gases contaminantes en Colombia. Los niveles máximos permitidos para gases contaminantes en Colombia son: Monóxido de Carbono (CO): máximo 4.5%. Hidrocarburos (HC): máximo 2000 ppm.","['EMISIÓN DE GASES:\nLey 1972 de Julio de 2019 expedida Todas las motocicleta BAJAJ cuentan con Los CDA o Centros de Diagnostico\npor el Ministerio de Ambiente, Vivienda y Automotriz son las encargados de realizar\nDesarrollo Territorial, es la norma en cual en la ley 1972, donde cumplimos las inspecciones técnico mecánicas para\nmedir los niveles de gases contaminantes.\nde agentes contaminantes que emiten entrega por primera vez con la motocicleta Esta revisión en las motocicletas se debe\nlas..."
cuantos kilómetros hace por galón,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,0.5,"The score is 0.50 because the actual output contains irrelevant statements that are not directly related to the input question about vehicle fuel efficiency or mileage, specifically a greeting and a statement providing understanding rather than factual information.",0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,"¡Hola! 

De acuerdo con la información que tengo, la Bajaj Boxer CT100 KS tiene una eficiencia de combustible de 55 kmpl*.  Eso significa que puede recorrer aproximadamente más de 500 km con el tanque lleno. 



",El manual no lo especifica.,"['Grifo de combustible\ndesde el tanque hasta el carburador, este tiene 3 posiciones.\nON:\ncantidad sea mayor a 1,2 litros, cuando la cantidad sea\nmenor a la mencionada la motocicleta se apagará.\nTapa del tanque de combustible\nPara abrir la tapa del depósito de combustible, inserte\nRES:\nla llave en la cerradura y gírela hacia la derecha y\nes menor a 1,2 litros, debe abastecer combustible lo\nlevante la tapa del tanque de combustible.\nantes posible.\nLa tapa se cierra empujándola hacia ab..."
cual es la relación de transmisión de la moto,1,"The score is 1.00 because there are no contradictions found between the actual output and the retrieval context, indicating perfect alignment.",0.0,"The score is 0.00 because the actual output provided no relevant information about the transmission relationship, only offering negative details that are completely off-topic to addressing what's asked in the input.",0,"The score is 0.00 because irrelevant nodes, ranked as the first (1st) and second (2nd), and third (3rd) node in the retrieval contexts, fail to provide information about the transmission relation of a moto, making it impossible for them to be relevant.","¡Hola! 

Desafortunadamente, la información sobre la relación de transmisión de la Bajaj Boxer CT100 KS no está disponible en el contexto que me has proporcionado. 



",No se especifica en el manual,"['PREGUNTAS FRECUENTES\n¿Porqué son importantes • Son los que garantizan la calidad, seguridad e idoneidad de la motocicleta. En esos\nlas revisiones de mantenimientos realizamos ajustes a diferentes sistemas de la motocicleta y además\nmantenimiento preventivo? recomendamos el cambio de algunas partes debido al desgaste normal por el uso\nfrecuente, el cambio de estas no corresponden a fallas en la motocicleta, por el\nPara resumir son dos los factores que\nhacen que los mantenimiento preventiv..."
cual es el cilindraje de la moto,1.0,The score is 1.00 because there are no contradictions between the actual output and the retrieval context.,0.5,"The score is 0.50 because it only answers the first part of the question, failing to provide the actual cilindraje value, and instead includes a greeting irrelevant to the motorcycle's specifications.",0.2,"The score of 0.20 is because irrelevant nodes (2nd, 3rd, and 4th) about motocicleta identification, fuel tank, and carburator usage do not provide information about cylinder size, while the relevant node (5th) explicitly states the answer to the question '¿Cómo Conducir tu Motocicleta?'","¡Hola! 

Desafortunadamente, el cilindraje de la Bajaj Boxer CT100 KS no está disponible en la información que me has proporcionado. 
",el cilindraje de la moto es de 102 cc.,"['Identificación de\nla Motocicleta su motocicleta BAJAJ CT-100 ES particular de otros del mismo modelo y el tipo.\nEl número de VIN se ubica en la parte frontal derecha El número de Motor se ubica en la parte inferior del motor\ndel chasis, justo en frente del tanque de combustible del lado izquierdo, justo debajo de la palanca de cambios.\n. 13 .\n\nTablas:', 'Identificación de Los números de Motor y de VIN (Chasis) se utilizan para registrar e identificar la motocicleta\nla Motocicleta su mot..."
cual es la viscosidad del aceite de la moto,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,0.6666666666666666,"The score is 0.67 because the model was able to provide some relevant information despite being sidetracked by an irrelevant greeting, '¡Hola!', which distracted from addressing the main question about viscosity of motorcycle oil.",0.2,"The score is 0.20 because irrelevant nodes like 'un desgaste acelerado del kit de arrastre', daily verification of oil level, fuel injection, and checking the oil level were ranked lower than the relevant node ('Cadena - Aceite de Motor') discussing motor oil viscosity.","¡Hola! 

Desafortunadamente, la viscosidad del aceite recomendada para la Bajaj Boxer CT100 KS no está disponible en la información que me has proporcionado. 

Te recomiendo consultar el manual de usuario de tu moto o buscar esa información en el sitio web oficial de Bajaj. 

","SAE 20W-50 o 10W-30, API SL, JASO MA.","['un desgaste acelerado del kit de arrastre. de cambio de aceite para dar una larga vida a los componentes del motor.\nLubrique la cadena por lo menos cada 500 km si usa Para más detalles consulte cuadro de mantenimiento periódico.\nla motocicleta en zonas muy húmedas o polvorientas.\n. 22 .', 'ACEITE DE MOTOR\nVerificación diaria del nivel de aceite\nMantenga siempre el nivel de aceite entre los niveles bajo y alto,\ncuando el nivel de aceite esté llegando al nivel bajo (D), indicado\nen la ima..."
que tipo de llantas usa la moto,1.0,The score is 1.00 because there are no recorded contradictions between the actual output and the retrieval context.,0.0,"The score is 0.00 because the actual output contains irrelevant information that completely addresses the input, 'que tipo de llantas usa la moto', as it provides a negative answer about tire types.",0,"The score is 0.00 because all the nodes (1st node: 'ANTES DE...', 2nd node: 'CONOZCA Y DOMINE', 3rd node: 'HÁGASE VISIBLE', 4th node: '¡BIENVENIDO!', 5th node: 'Para mantener su motocicleta en perfecto estado de funcionamiento', and 6th node: 'Ver más contenido…') are ranked incorrectly, with irrelevant information about safety guidelines, general moto usage tips, and other non-relevant topics. These nodes should be ranked lower than the relevant ones.","Desafortunadamente, el tipo de llantas que usa la Bajaj Boxer CT100 KS no está disponible en la información que me has proporcionado. 
","Delantera: 2.75-17, 41P (tubetype). Trasera: 3.00-17, 50P (tubetype).","['ANTES DE Asegúrese de que se encuentra física y mentalmente apto para conducir su motocicleta,\nCONDUCIR sin haber consumido alcohol ni drogas. Compruebe que tanto usted como su pasajero\nutilizan cascos para motocicletas y elementos protectores debidamente homologados por\nlas normativas locales. Indique al pasajero que se agarre a la correa del asiento o a su\ncintura, que se incline con usted en las curvas y que mantenga los pies en los reposapiés,\nincluso cuando usted se detenga.\nCONOZCA..."
cada cuanto debo revisar las bujías,1.0,"The score is 1.00 because there are no detected contradictions between the actual output and the retrieval context, indicating a perfect match!",0.5,"The score is 0.50 because the output includes a greeting that is not relevant to addressing the input, which asks about the frequency of checking spark plugs.",0.7555555555555555,"The score is 0.76 because although there are some irrelevant nodes (2nd and 4th) ranked below, the majority of 'yes' verdicts are correctly positioned above the 'no' verdicts (1st, 3rd, and 5th). The reason for these correct rankings lies in the clear relevance of their 'reasons', such as providing recommended frequencies and aligning with the input query's timeframe.","¡Hola! 

Desafortunadamente, la información sobre la frecuencia de revisión de las bujías para la Bajaj Boxer CT100 KS no está disponible en el contexto que me has proporcionado. 



",Cada 5.000 km o antes si es necesario.,['Insumos y\nServicio Mano de Obra\nRepuestos\nRevisión de 500 - 750 km - Primeros 15 a 30 días Gratuita\nPara ayudarte a cumplir\nRevisión de 5.000 - 5.500 km o al tercer mes Gratuita\ncon esto Bajaj como\nRevisión de 10.000 - 10.500 km o al sexto mes Gratuita\ncortesía te otorga la Mano\nde Obra Gratuita en las Revisión de 15.000 - 15.500 km o al noveno mes Paga el cliente\nsiguientes revisiones: Revisión de 20.000- 20.500 km o al doceavo mes Paga el cliente Paga el Cliente\nRevisión de 25.000...
