question,faithfulness_score,faithfulness_reason,answer_relevancy_score,answer_relevancy_reason,contextual_precision_score,contextual_precision_reason,answer,ground_truth,contexts
que tan alta es la moto,1.0,"The score is 1.00 because there are no contradictions between the 'actual output' and the 'retrieval context', indicating a perfect alignment and match!",0.5,"The score is 0.50 because the actual output contains an irrelevant statement about a specific motorcycle model's height, which doesn't directly address the input question asking for the height of the motorcycle.",0,"The score is 0.00 because all the nodes in the retrieval contexts are irrelevant, as they all relate to motor oil and motorcycle maintenance instead of the height of a motorcycle.","La altura de la Bajaj Boxer CT100 KS no está disponible en la información que tengo. 
",Altura total: 1.072 mm.,"['ACEITE DE MOTOR\nVerificación diaria del nivel de aceite\nMantenga siempre el nivel de aceite entre los niveles bajo y alto,\ncuando el nivel de aceite esté llegando al nivel bajo (D), indicado\nen la imagen, debe proceder a completar hasta el nivel máximo (C)\ncon aceite recomendado, sin sobrepasar el nivel máximo. A\n1. Estacione la motocicleta en una superficie plana\nB\n2. Extraiga el tapón medidor de aceite y límpielo.\nC\n3. Inserte tapón medidor hasta el punto R sin roscar. D\n4. Retire..."
cual es la altura del asiento con respecto al piso,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,1.0,"The score is 1.00 because the output perfectly addresses the input question about the height of the seat with respect to the floor, making all statements highly relevant and thus achieving a perfect relevancy score.",0,"The score is 0.00 because all five nodes in the retrieval contexts are ranked incorrectly, with irrelevant information like personal information and motorcycle safety procedures, which should be ranked lower than relevant information that would provide an answer to '¿qué es la altura del asiento con respecto al piso?' (What is the height of the seat with respect to the floor?).","La altura del asiento de la Bajaj Boxer CT100 KS no está disponible en la información que tengo. 
",Altura del asiento: 784 mm.,"['¿QUÉ ES LA\nGARANTÍA?\n\nTablas:', 'Nombre *\nNombres Apellidos\nNúmero de Cédula * Celular *\n0000000000\nEmail *\n¿Qué moto tienes?\nEscoge tu ubicación actual *\nDepartamento\nCiudad\nHe leído y he aceptado la Autorización para el Tratamiento de\nPersonales. *\nPara conocer nuestro aviso de privacidad da clic en el siguiente link Avi\nPrivacidad Grupo UMA |  |  |  | s\n |  |  |  |  |  | \n |  |  | Apellidos |  |  | \n |  |  |  |  |  | \n |  |  |  |  |  | \n |  |  |  |  |  | \n |  |  |  |  |..."
cual es la presión de las llantas,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,1.0,"The score is 1.00 because the answer directly addresses the question about tire pressure, making it highly relevant to the input.",0.2,"The score is 0.20 because irrelevant nodes, such as discussing 'banda elástica' or motorcycle safety tips, were ranked lower than the relevant node that provides correct inflation levels for tires ('node 5'), which should have been prioritized over these topics.","Para la Bajaj Boxer CT100 KS, la presión recomendada para las llantas es de 28 psi para la trasera cuando se usa solo, y 32 psi si vas con pasajero. 
",Delantera: 25 PSI. Trasera sin pasajero: 28 PSI. Trasera con pasajero: 32 PSI.,"['banda elástica para evitar que se caiga. Trasera Sólo 28 psi\n• Puede ser utilizado para guardar un Trasera con Pasajero 32 psi\nkit de primeros auxilios.\nRecuerde verificar el indicador de desgaste\nde las llantas, este le informa si la llanta es\napta o no para la conducción.\n. 21 .', 'banda elástica para evitar que se caiga. Trasera Sólo 28 psi\n• Puede ser utilizado para guardar un Trasera con Pasajero 32 psi\nkit de primeros auxilios.\nde las llantas, este le informa si la llanta es\nap..."
que tipos de frenos tiene la moto ,1.0,"The score is 1.00 because there are no contradictions! The 'actual output' perfectly aligns with the information presented in the 'retrieval context'. It's a perfect match, and that's something to celebrate!",1.0,"The score is 1.00 because the answer directly addresses the input question about types of brakes for a motorcycle, making all the content relevant and highly relevant.",0,"The score is 0.00 because all the nodes ('Tips para una conducción segura', this section, this text, and instructions) that are actually not about 'types of brakes' (the first node) should be ranked lower than the ones that are relevant to the question. These irrelevant nodes were ranked higher, resulting in a contextual precision score of 0.","La Bajaj Boxer CT100 KS tiene frenos tanto en la parte delantera como en la trasera.  
","Frenos de tambor adelante y atrás, ambos de 110 mm.",['Tips para una conducción segura\nFrenada : Estacionando la moto :\n• Libere el acelerador y la palanca de embrague con 1. Coloque la moto en el parador central en una\nla transmisión embragada para que el freno motor\nle ayude a disminuir la velocidad. 2. Bloquee la dirección.\n• Haga los cambios descendentes de marcha uno\na uno para alcanzar la posición neutral cuando PRECAUCIÓN: No intente estacionar la\nse detenga completamente.\n• Aplique ambos frenos (delantero y trasero) inclinadas ya q...
como hago el despegue o asentamiento del motor,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,1.0,"The score is 1.00 because the answer is directly relevant to the input question, accurately addressing the topic of how to start or set up a motor.",0,"The score is 0.00 because all nodes in the retrieval contexts are irrelevant to the topic of 'despegue o asentamiento del motor', with reasons such as '¿Cómo Conducir tu Motocicleta?' being unrelated, tables section not providing information on motor starting, and 'Almacenamiento de la Motocicleta' being about storing the motorcycle rather than despegue or asentamiento. The first three nodes should be ranked lower since they are not relevant to the input.","Para el despegue o asentamiento del motor de la Bajaj Boxer CT100 KS, sigue estos pasos:

1. **Asegúrate de que la transmisión esté en neutral.**
2. **Mantén el acelerador cerrado.**
3. **Usa el ahogador durante el primer encendido o durante las mañanas frías.**
4. **Acciona el pedal de arranque con el pie.**
5. **Cuando el motor se haya calentado lo suficiente, cierra la palanca del ahogador/choke.**


 
",Evitar acelerones y frenadas bruscas durante los primeros 2.000 km. Seguir los límites de velocidad por marcha.,['¿Cómo Conducir tu Motocicleta?\nEncendido del motor: Arranque:\n1. Coloque la llave de gasolina en ON o RES. • Confirme que el estante lateral y central están arriba.\n2. Coloque el interruptor de encendido en posición • Oprima la palanca del embrague.\nON usando la llave de la motocicleta. • Engrane la primera marcha (1a Vel).\n3. Confirme que la transmisión esta en neutral. • Gire levemente el acelerador mientras\n4. Use el ahogador durante el primer encendido o libera simultáneamente el emb...
cuanto tiempo dura la garantía de la moto,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,1.0,"The score is 1.00 because the actual output directly addresses the question asked, providing a relevant and accurate answer to 'How long does the motorcycle warranty last?' with no irrelevant statements.",0.8333333333333333,"The score is 0.83 because while some nodes (like the second node) provide clear information about warranty durations, others (such as the fourth and fifth nodes) only mention related services or emphasize maintenance responsibilities, ensuring that 'no' verdicts are ranked lower than the relevant 'yes' verdicts.","La garantía de la Bajaj Boxer CT100 KS es de 20.000 km o 12 meses, lo que ocurra primero.  
","12 meses o 20.000 kilómetros, lo que ocurra primero.","['servicio y derechos relacionados con la garantía.\nAdemás los Centros de Servicio UMA le garantizan calidad en\nRecordamos que el período de la garantía original de la el servicio, historial de su motocicleta consolidado, técnicos\nmotocicleta es de 20.000 Km o 12 meses, lo primero que ocurra; entrenados en las tecnologías BAJAJ, respaldo de\nademás se aclara que la garantía es el derecho que tiene ante BAJAJ en todo momento.\ncualquier defecto de manufactura o ensamble de su producto.\n.. 441..."
cuanto es la emisión de gases de la moto,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,1.0,"The score is 1.00 because the output directly addresses the input, providing a straightforward answer to the question about CO2 emissions from motorcycles.",0.5,"The contextual precision score is 0.50 because despite irrelevant nodes (like 'EN CASO Recuerde que la seguridad personal es prioridad') and 'diferentes velocidades, clima, gasolina, etc.)' being ranked lower than relevant nodes (like those mentioning 'Monóxido de Carbono (CO: 4.5%)'), the ranking is not perfect, as some irrelevant nodes still appear above relevant ones.","La Bajaj Boxer CT100 KS cumple con la Ley 1972 de 2019, que regula la emisión de gases contaminantes en vehículos.  

El nivel máximo permitido para el Monóxido de Carbono (CO) en esta motocicleta es del 4.5%. 
","la moto cumple con la Ley 1972 de Julio de 2019, que regula los niveles de emisión de gases contaminantes en Colombia. Los niveles máximos permitidos para gases contaminantes en Colombia son: Monóxido de Carbono (CO): máximo 4.5%. Hidrocarburos (HC): máximo 2000 ppm.","['EMISIÓN DE GASES:\nLey 1972 de Julio de 2019 expedida Todas las motocicleta BAJAJ cuentan con Los CDA o Centros de Diagnostico\npor el Ministerio de Ambiente, Vivienda y Automotriz son las encargados de realizar\nDesarrollo Territorial, es la norma en cual en la ley 1972, donde cumplimos las inspecciones técnico mecánicas para\nmedir los niveles de gases contaminantes.\nde agentes contaminantes que emiten entrega por primera vez con la motocicleta Esta revisión en las motocicletas se debe\nlas..."
cuantos kilómetros hace por galón,1.0,"The score is 1.00 because there are no detected contradictions between the actual output and the retrieval context, indicating perfect alignment!",0.5,"The score is 0.50 because the answer doesn't directly address the question about how many kilometers are made per gallon, instead providing information about what's unavailable.",0,"The score is 0.00 because all five nodes ('¿QUÉ ES LA
GARANTÍA?', 'SA galgo', dimension tables, motor specifications, and service and maintenance schedule) are deemed irrelevant to the input question about kilometers per gallon, ranking lower than the hypothetical relevant nodes that do not exist in this context.","Lamentablemente, la información sobre el consumo de combustible (kilómetros por galón) de la Bajaj Boxer CT100 KS no está disponible en el contexto que me has proporcionado. 

",El manual no lo especifica.,"['¿QUÉ ES LA\nGARANTÍA?\n\nTablas:', 'SA galgo\nD DIMENSIONES\nMOTOR\n@ Longitud: 1965 mm\nSISTEMA\nELÉCTRICO Ancho: 752 mm\n&8 Altura: 1072 mm\nCHASIS\nDistancia entre Ejes: 1235 mm\nDistancia mínima del Suelo: 169 mm\nDIMENSIONES\nPeso: 109 Kg\nCapacidad del Tanque: 10,51\nInformación extraída del sitio web oficial de la marca\n\nTablas:', '¿QUÉ ES LA\nGARANTÍA?\n. 38 .\n\nTablas:', 'Insumos y\nServicio Mano de Obra\nRepuestos\nRevisión de 500 - 750 km - Primeros 15 a 30 días Gratuita\nPara ay..."
cual es la relación de transmisión de la moto,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,0.0,"The score is 0.00 because the actual output talks about a specific motorcycle model, which is completely irrelevant to the input's question about the transmission relationship in general.",0,"The score is 0.00 because all nodes (1st node: The context mentions 'frenada de emergencia', 'transmisión', and 'neutral', ... , 5th node: This context provides general information about motorcycle maintenance and safety, ...) are ranked lower than the input, indicating that none of these retrieval contexts are relevant to determining the relationship of transmission in a motorbike.","La información sobre la relación de transmisión de la Bajaj Boxer CT100 KS no está disponible en el contexto que me has proporcionado. 

",No se especifica en el manual,['• En caso de frenada de emergencia concéntrese en • Lea las instrucciones a fondo en este manual y\nla aplicación de los frenos lo más fuerte posible sígalas cuidadosamente.\nsin patinar sin intentar bajar marchas en la • Evite accesorios innecesarios para la\ntransmisión. seguridad tanto de piloto y otros automovilistas.\n• Familiarícese y siga las reglas y regulaciones\nDeteniendo la moto : de tránsito local así como las señales de\n1. Cierre completamente el acelerador tránsito en general.\...
cual es el cilindraje de la moto,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,1.0,"The score is 1.00 because the answer perfectly matches the input, providing a straightforward response that accurately addresses the question about the cylinder size of the motorcycle.",0,"The score is 0.00 because all retrieval context nodes are ranked lower than the irrelevant nodes ('no' verdicts) without providing any information about the cylinder size of a motorcycle, even though it should be easy to find this information in relevant documents.","El cilindraje de la Bajaj Boxer CT100 KS es de 102 cc. 
",el cilindraje de la moto es de 102 cc.,"['CILINDRAJE 102 CC 97.2 CC\nPOTENCIA 7.59 HP 7500 RPM 7.7 HP 7500 RPM\nTORQUE 8.24 NM @5500 RPM 8.2 NM @4500 RPM\nENCENDIDO Pedal Pedal\nCAPACIDAD DEL 10.5 L 10.5 L\nTANQUE\nFRENO DELANTERO Tambor 110 mm Tambor\nSUSPENSION TRASERA Brazo oscilante, Tecnología SNS de 5 Doble amortiguador ajustable e\nposiciones\nUSB Si No\n*La información técnica e imágenes de referencia de las motocicletas fue tomada del\nsitio oficial de cada una de las marcas a la fecha 31/10/2024.\nBoxer CT100 KS\nPRECI\nVER ..."
cual es la viscosidad del aceite de la moto,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,1.0,"The score is 1.00 because the actual output directly answers the question about the viscosity of motorcycle oil, making it highly relevant to the input.",0.7736111111111109,"The score is 0.77 because although some irrelevant nodes (nodes at ranks 3, 6, and 9) were ranked lower than relevant ones, there's a clear pattern of relevance decreasing with node rank. For example, the first 'no' verdict at rank 3 is due to unrelated information about manual updates, while the third 'no' verdict at rank 9 is because it only provides information on oil level measurement, not viscosities.","La viscosidad del aceite recomendada para la Bajaj Boxer CT100 KS es SAE 20 W 50 / 10 W 30.  
","SAE 20W-50 o 10W-30, API SL, JASO MA.","['Este manual de Usuario y Garantía es parte fundamental de la motocicleta,\nrecomendamos mantenerlo siempre con la motocicleta.\nEspecificaciones del Aceite Recomendado\nIMPORTANTE\nAntes de encender el motor verifique Viscosidad SAE 20 W 50 / 10 W 30\nsi el nivel de aceite 4T es el adecuado.\nServicio API SL\nVer sección: ACEITE MOTOR\nJASO MA\nEste manual de Usuario y Garantía incluye la información más reciente del producto disponible antes de la impresión. BAJAJ se reserva\nel derecho a rea..."
que tipo de llantas usa la moto,1.0,"The score is 1.00 because there are no contradictions found between the 'actual output' and the 'retrieval context'. The outputs perfectly align, showcasing exceptional faithfulness!",1.0,"The score is 1.00 because the answer is directly relevant to the input question about the type of tires used by a motorcycle, with no extraneous information or off-topic statements.",0,"The score is 0.00 because all nodes in the retrieval contexts are incorrectly ranked, with irrelevant information about safe driving practices and unrelated tasks taking precedence over relevant information about tire types.","Desafortunadamente, el tipo de llantas que usa la Bajaj Boxer CT100 KS no está disponible en la información que tengo. 
","Delantera: 2.75-17, 41P (tubetype). Trasera: 3.00-17, 50P (tubetype).","['• Salga temprano para llegar a su destino pastillas de freno.\nde manera segura. • Revise la tensión de la cadena de 20 a 30 mm y\n• Lleve siempre los documentos de la motocicleta que esté bien lubricada.\nvigentes y una licencia válida de conducción. • Funcionamiento de todas las luces y bocina.\n• Evite manejar sobre arena suelta o piedras, • Movimiento suave de la dirección sin restricciones.\ndonde el vehículo podría patinar. • Juego libre en la palanca de embrague de 2 a 3 mm.\n• Sujete a..."
cada cuanto debo revisar las bujías,0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,1.0,"The score is 1.00 because the actual output directly addresses the question of when to check spark plugs, with no irrelevant statements.",0.0,Error: Evaluation LLM outputted an invalid JSON. Please use a better evaluation model.,"Desafortunadamente, la información sobre la frecuencia de revisión de las bujías de la Bajaj Boxer CT100 KS no está disponible en el contexto que me has proporcionado. 



",Cada 5.000 km o antes si es necesario.,"['VALIDEZ DE LA GARANTÍA Y CONDICIONES\nEl Grupo UMA S.A.S. distribuidor autorizado de la marca BAJAJ en Colombia a través de su red de distribución le\notorga una garantía que cubre todo defecto de fabricación o ensamble por un período de 12 meses o 20.000\nkm, lo primero que se cumpla, siempre y cuando el usuario haya cumplido con los siguientes requisitos:\nPARA QUE LA 1. Haber efectuado las revisiones preventivas y mantenimientos previos a la\nGARANTÍA SEA ocurrencia del daño en un Centro de..."
